date,r_GC=F,r_HD,r_CL=F,r_DAL,r_EURUSD=X,r_SIEGY,r_GS,r_CRM,r_KO,r_JNJ,r_NEE,r_VZ,r_PG,r_AAPL,r_MSFT,r_AMZN,r_GOOGL,r_META,r_NVDA,r_XOM,r_JPM,r_WMT,r_DIS,r_PEP,r_UNH,r_MA,r_V,r_T,VIX_t+1
2023-02-06,0.0017713922994071485,-0.006727178828301095,0.009810617613994488,0.0015161056772785564,-0.010477944512183313,-0.01746510371395027,0.002297653957364032,-0.011634548993669669,0.0056826562838314665,-0.007593636488061439,0.01124917583122742,-0.0055407434662289035,-0.008484666572477262,-0.017928476288607942,-0.006115767612758893,-0.011703250716856073,-0.017942388221859784,-0.0025197193996112643,-0.0005212924029106558,-0.0016977210126780662,0.005882691540936014,-0.007268415342825185,-0.0075872929971776415,0.015965055322910704,0.006821515367773756,-0.0025141139731668094,-0.0029982120847514837,-0.012607360810831136,0
2023-02-07,0.0029471654398802727,-0.012360519828460759,0.04088515388399072,-0.0012614755844705394,-0.005569247387685716,-0.010848317837537369,0.009708684798600764,0.01319128105897538,-0.001661912936602783,0.0002448946146154096,0.0075488268015497795,-0.017684139772843777,-0.00975977201104472,0.019244780796204397,0.04202213036903202,-0.0006850625818668465,0.04606424004012344,0.02988273322764834,0.05140118509486369,0.02855086515023575,0.012190042141611679,0.002132496904562853,0.016018833215816652,-0.0015131874833993475,0.0034511399149927957,0.005603591458405832,0.008193848799999959,-0.016853748618161357,1
2023-02-08,0.003045399044124819,-0.013560922404869613,0.017241403183536397,-0.0037889072741909002,-9.653820013244552e-05,0.035280202719177645,0.001869680044136235,-0.009633219172185181,-0.005826448641264137,0.0012850974927047787,-0.013801174263421867,-0.0007396134487033246,-0.010355485348965132,-0.017653080941111954,-0.0031021186430220116,-0.02017429777965274,-0.07683022744969159,-0.042740805879237564,0.001443194892090105,-0.008701495975285023,-0.007030977430449559,-0.005390863377557009,0.001343697468862315,-0.0023317397942582696,0.013294680421830352,-0.012557950456612343,-0.004841939528903549,-0.004675305443404554,1
2023-02-09,-0.00596573617584939,-0.016334869829944032,-0.005224973311217407,-0.010902322993819102,-0.0012966698660300535,0.014294868879549893,-0.018955003976140694,0.02375735462602968,-0.0016746480292086918,-0.013507816440883835,-0.023457428635860977,-0.017522263498465196,-0.010969074483737073,-0.006911627128108333,-0.011659859948462081,-0.01809100582487666,-0.043876414120117,-0.030038797907662063,0.005944556669870593,0.0037745846551928697,-0.01556371503104026,0.009271050265458491,-0.01270350603870063,0.009464965238194623,0.005194400381890452,0.0001891426880491487,-0.0017408543589089165,-0.009916592145570835,0
2023-02-10,-0.001821831761176007,0.003137468372038432,0.021265740635763253,-0.021533180439566535,0.002470776201964231,0.0077589622036942085,0.008940628717832189,-0.03817793037758799,0.0,0.004646986228999284,0.020062816722486332,0.005023683051258221,0.008828820475343058,0.0024562421389442424,-0.0019725878636284166,-0.006412838631079665,-0.004631189505056699,-0.021189219062657916,-0.04799223486885862,0.042151281235607296,0.00441537195892483,0.01554549048817444,-0.02084088838413345,0.019793965332303154,0.01754042319450111,-0.009691729642720026,-0.009374426273237035,0.005271662661248566,0
2023-02-13,-0.005851419437593264,0.022082490659351972,0.005268416489138783,0.011265273565247202,-0.00601157126484031,0.007712024940770723,0.007379773971379455,0.02424714360234126,0.016437575977513275,0.003699997216950024,0.011774111482450111,0.007748175401544266,0.01309120189068258,0.01880685397220705,0.031243178076284517,0.019772567289289666,0.00042298350934033557,0.030318616068848003,0.024594433879451705,-0.003889795240744065,0.010848001786343486,0.015238121931012927,-0.003701644793564829,0.008910266727014005,0.002225664741168254,0.01090403742022028,0.007394505405674545,0.00996321084350682,0
2023-02-14,0.0011339573185662477,-0.01576359491450574,-0.013476439222361525,0.012953512168022652,0.004935963763336382,0.0015305804670846523,-0.005988983539267245,-0.006546730826497926,-0.01666659219855282,-0.0043625239996976095,0.005421674841756152,0.0002480039958394631,-0.005640140587196529,-0.004224765082237014,0.0031327238796543533,0.0016073541414833858,0.0007398471557458208,0.00027872241332249637,0.05429598187729967,-0.01171466375772856,0.004418744843038169,-0.0028784671349818547,0.0,-0.011250366673893897,-0.0050873850343589044,-0.0023460982252170304,0.0022280377691497044,-0.005711394990413843,0
2023-02-15,-0.010679637987122459,0.007097293578530284,-0.005944867634922413,-0.0020459531880816506,0.000493927118309756,0.015792202542459277,0.006885842574689605,0.006707691144264061,0.0,-0.016477353326490918,0.011969241843628131,0.001239951910046111,-0.0022974251358982567,0.013903376528515476,-0.007993017922882872,0.014643999584324163,0.023869868208807432,-0.01292614893574684,-0.009011279119639837,-0.003006423897826571,0.004190122717832256,0.007423116493338933,0.014675942212198478,0.0013651434226324977,-0.0032059099538209734,-0.0008646734649013776,-0.0020489514468938763,0.005221991232368328,1
2023-02-16,0.0042525618993400904,0.0017149964270908313,-0.001272407160971989,-0.018964828350011897,-0.004094928431470746,-0.015170490034680295,-0.011059408351918654,-0.01747522979327043,-0.006209054619872423,-0.007090234733050926,-0.01624649441894377,-0.01337327060141047,-0.013097333376811848,-0.010429528823744594,-0.026622670863516773,-0.02975486385196624,-0.014751349424718452,-0.026642653599192823,-0.033473928389564644,-0.002929254905223888,-0.013769041057979492,-0.015692062463177003,-0.031215696477789323,-0.00284064322334987,-0.007939024756859592,-0.005654409250588244,-0.013498079780529082,0.0005194983510181661,0
2023-02-17,-0.0008686078099552352,-0.010241373042371826,-0.02739204464765732,0.002089883253338032,-0.0024318489142922672,-0.008274973868476643,-0.004592204058708527,-0.017488627544403723,0.015197512148493741,0.020877011799581124,0.005020545338289661,0.009538303092720968,0.02092735768448195,-0.007546612453575241,-0.015601786483373403,-0.009679109147912035,-0.012145231522253552,0.0025517174461651138,-0.027906629214557,-0.0384516529600043,0.0029613693560377463,0.0150413317351894,-0.0057640069622239,0.004387262045104201,0.024069082411067644,-0.01746679983780053,-0.010051666628154488,0.009345815656239598,0
2023-02-22,-0.0005455537370431252,0.002707115473334909,-0.029017943902314935,-0.002425858094172284,-0.002865454534092482,-0.0024813817699782525,-0.0006370369647966667,0.010766152013321761,0.0030101075289052925,-0.0013923868197152078,0.00027143092123171897,0.002041026799828982,0.004216881400815664,0.0028961621934382453,-0.004590948266096628,0.012793392483054111,-0.001525321468417551,-0.005578810912775678,0.004793173335070788,-0.012953060396294513,-0.0076629979613038746,-0.020973310034868464,-0.004016075091293203,-0.00034054044831810515,-0.004925722467336802,-0.0027812195417024066,-0.0027195225880121132,0.008849621270786923,0
2023-02-23,-0.007641921397379958,0.010158633237330683,0.01947265045073787,0.014050330635901442,-0.004337728174182431,0.01832937545425173,0.007343023437263341,0.004652080746164966,0.0018339230336359424,-0.00031683477486599276,-0.010993636282483399,-0.019093692924457728,-0.0032028304154699816,0.0032905075464959577,0.01296193245323285,0.000313172345862478,-0.00829231811266573,0.005376230435525375,0.1402137801131993,0.009204210385697076,0.008011059831038114,-0.014905654640527843,0.0004918061839422894,0.0010788267140198204,0.005727283007095574,0.001577648862520542,0.005044839895366859,-0.0015480406717697237,1
2023-02-24,-0.005060479192450451,-0.008853794642857182,0.01233585770931156,-0.004529710800247555,-0.0007312747413590337,-0.03548468737386368,0.0008526849247865176,-0.01169864211649252,-0.004160453890227123,-0.01115837418524035,0.0006863975449120652,0.005450413136166565,-0.0056408862592001174,-0.018005272332027533,-0.02178451832181172,-0.024212061179431754,-0.01936430652448462,-0.009590607716220112,-0.015973511791188555,9.054003535768906e-05,0.009021102333111042,0.0026741233131248876,-0.014056808913784136,-0.0019851348210202513,-0.0149688207987686,-0.006778761091420615,-0.007145075252010469,-0.005684949663117611,0
2023-02-27,0.004533365187151306,-0.002191050900438807,-0.008385736271063426,0.012847975478864848,-0.004084682530496431,0.017328691765349236,0.00461719487787593,0.0057954881170865225,-0.00033420139441231456,-0.0021799951713461496,-0.00817091107951129,0.0036137245399017193,-0.0008616130666935229,0.008247360131272918,0.0037718432845903482,0.0027807715104863906,0.008302586451452099,-0.004988855386340418,0.009232850065147957,-0.0018059207667822097,0.008728014915029059,-0.007229476617043984,0.0014954045006019268,-0.0002841547742541417,-0.002085262836144963,0.006683395303886286,0.0036436782585489436,-0.010914598301450362,0
2023-02-28,0.006549270453529266,0.0017904999902946805,0.01810257321693398,0.013213675447550033,0.0053479946234307185,0.0015723996816474628,-0.03797214310891983,0.0028810469849771536,-0.005182313103087033,-0.015228394650394494,-0.011550419026647774,-0.0018003873173074725,-0.011355436655793638,-0.0034477704760055294,-0.0029581376873161203,0.005012811540044737,0.0021142682962445036,0.031851195664815535,-0.012127079494392956,-0.005789184790366497,0.008370575580333384,0.004878565428766413,-0.008362262341814142,-0.013529553173136866,-0.015269147359768143,-0.0005343617576504256,-0.001860633216943297,-0.006305807166041455,0
2023-03-01,0.004811595297906868,-0.01939016419592121,0.008306286363396032,0.004433702779359505,-0.0031943562553166105,0.013605509363427748,-0.008363252595417259,0.022859013282732432,-0.010922380828205847,-0.004502124269491481,-0.01633090558939354,-0.01314093486753587,0.0007267626044356046,-0.01424591728303981,-0.012629444083375407,-0.02186145722806776,0.0033311132179369984,-0.008688818877074733,-0.022312111009047064,0.00891632196791492,-0.005580407109062269,-0.013930991771606283,-0.010741942871371313,-0.01267798897806316,-0.0015130328489454392,-0.005038017327980038,-0.007183592029713304,-0.013220545268748829,0
2023-03-02,-0.002285439018049007,0.007668625322374112,0.006049700166473881,-0.002336935578797439,0.008663242754052058,-0.005937116692081856,0.008289439220894534,0.11496861032634098,0.014610860082366006,-0.0007866339107848175,0.033490842728996606,0.0028721139826439757,0.016489866327975777,0.004129099925370694,0.019653315982425923,-0.00043399062951077205,0.018149473800954663,0.00640058326070525,0.027139005479746903,0.0045990950832774935,-0.010382435608140894,0.0024971088435374877,0.0038561916031327748,0.018450989477744928,0.005218660313299761,0.005855367503953213,0.003205673803654774,0.0,0
2023-03-03,0.007744723846127677,0.01853128895693601,0.019447243754458388,0.011192072755827676,-0.006487102779762277,0.01674888744129066,0.022887354388484882,-0.0008575419642752324,-0.004688504415122807,0.010298575018888867,0.022434359223690192,-0.0039052968805444177,0.007289541357020868,0.035090180543891236,0.0166460893372542,0.030066258059702422,0.017934872274199654,0.06142218303983582,0.024706153219474558,0.01265707494103463,0.018359706737145265,0.0012101583749286604,0.022442512167679896,-0.0009808144658124407,0.0018004008444778563,0.016677491122733645,0.021500927282124493,0.00803873781965403,1
2023-03-06,0.0001082823226037366,-0.0008044318407710582,0.009789141268944146,-0.010038637217664625,0.002497160273063681,0.004724807572983769,-0.00011224297398249039,-0.014107049111601544,0.015477713987994024,0.009998788448246199,0.007720476613816585,-0.002875116752728002,-0.004256885557468282,0.018539449633223626,0.006188968925591398,-0.012118034851298809,0.01580356053112486,-0.001889344943717286,-0.014064524409416523,0.008864565532457958,-0.005847455636617038,-0.0001421596215335219,-0.004745846790817465,0.002021393367189095,0.004638779552556871,0.01502078148163033,0.013317401966877584,-0.002126539882293943,1
2023-03-07,-0.018399263786351705,-0.025183405662037583,-0.03579414971648631,0.015860688341872153,0.005846596508106927,-0.011057499097383516,-0.030724027201512016,-0.0026115925216381175,-0.005798525219883888,-0.009449752558876479,-0.008736569900113844,-0.006290845259061872,-0.01987877174846575,-0.014496755307121578,-0.010588999068468996,-0.0021333007812499583,-0.013350041956303738,-0.0021092861119197392,-0.01112524967129136,-0.01933049043270796,-0.02940745233469022,-0.009953944071130594,-0.01589515869674285,-0.0049567061361694975,-0.014351643572161565,-0.01904988283677922,-0.015788519970691972,-0.0031966382554493578,0
2023-03-08,-0.0006615983384062885,0.009978677940372993,-0.011858702593856352,0.01689303532257358,-0.012871932027811672,0.017092969030141125,0.009275497203596217,-0.002018333164687247,0.0004999172327131429,-0.007333527616274593,0.006779494440814604,-0.010023959584046893,0.0001451945025920942,0.008377410115228967,-0.0017705666072322934,0.003955051898638651,0.00415497745256177,0.002493245894812146,0.038345720945398565,-0.014604319593320092,-0.005915381214218418,-0.00825839132408046,0.0024228677536486387,0.0027223904857454073,-0.006921536044863563,-0.002528063916159895,-0.004391242989227551,-0.00534485695809539,1
2023-03-09,0.009157664314779934,-0.011972681592137158,-0.012261967081940828,-0.03121069617188421,-0.00011603719969588422,0.001389921486079304,-0.020613162681805908,-0.023121169525405327,-0.009660190203403585,-0.01124469344642276,-0.006599278529798802,-0.026112288932669037,-0.007341071864794824,-0.014914641457602684,-0.005439442542140349,-0.017781071140368643,-0.020477491264362935,-0.017732616440328308,-0.030809098466018425,-0.007728762582867588,-0.054136610877279945,-0.006734389691942955,-0.031822916988594185,-0.007567464004677005,-0.012090954806350696,-0.01278475047149219,-0.009811365040993336,-0.015582998105655554,1
2023-03-10,0.01787566298531673,-0.005868240896937271,0.012678276135713817,-0.03221628843386315,0.0033341684009291495,-0.019432196029588122,-0.042152453827256964,-0.030998040979189012,-0.00420446428425314,0.002446229171074732,-0.010168091627241527,0.0035566670635394093,0.0045396573105702664,-0.013878665453447514,-0.014782854621059993,-0.0164769283801236,-0.018305831037989884,-0.011998644818272508,-0.020097365408979218,-0.01237066682421284,0.025395109987651043,-0.0014578695677633924,-0.02673174919148169,0.0013386545846139075,-0.006324820286539357,-0.020680505950745665,-0.017590184597220726,0.006004510228080795,1
2023-03-13,0.026691703099825492,0.000733588604715063,-0.02451743930537087,-0.04214782713775289,0.009348143711590318,-0.028439056308130595,-0.037110802350531324,0.013454025774363831,0.010133362333636375,0.009564020651944505,0.0038353419307468606,-0.003816545505499591,0.0069247561066796415,0.013265934498332355,0.021440879761980502,0.01873687738723384,0.005296209729259926,0.007743297951047001,4.360990111207386e-05,-0.011504787610673639,-0.017957249476648562,0.002920344141901454,-0.010366645087535042,0.009765858213765855,0.007277507284367601,-0.006914201421406085,-0.007726412719551101,-0.007053833046269942,0
2023-03-14,-0.0028770205264839754,-0.003315686327392098,-0.046390388758434375,-0.005885496000574197,0.003871752264984485,0.033112658865299016,0.0210452741632019,0.042049024057781326,0.0036782714953411677,0.005618838600861986,0.017191895411190705,0.009304754198523613,0.012379046312137598,0.014089051852270273,0.027055739550992053,0.0265065123894086,0.03139070278570388,0.07252631792120279,0.04776615526578243,0.0037545659268360954,0.025676121525820106,0.005314083005327541,0.008207448652246985,-0.0010361662281702655,0.0019408681877928213,0.023527142280154845,0.019536508521041718,0.007650472943998787,1
2023-03-15,0.010701933132209573,0.00840430019213545,-0.052151985492920105,-0.06315218893033658,0.00024675464840751005,-0.053717972637968514,-0.030917198057501594,0.00010940376729196011,0.006663436481941121,0.0027938308516723964,0.01301119362130243,0.00488078723480978,0.014157830626366996,0.002621503565173766,0.017830263216608744,0.01391230747297123,0.02277324635625111,0.019224877001312146,0.00685712887791512,-0.04974770813168383,-0.04724412593092897,0.011151292580314331,-0.0027849628861257303,0.017864239214709254,0.0018296782516156185,-0.01343485502230135,-0.01047285702317391,-0.007050069722115859,0
2023-03-16,-0.003944760553433624,-0.004305905890596318,0.01094509476540706,0.014444792378631721,-0.01345147816798975,0.01923863927807057,0.009289127951136011,0.024000934200875124,0.005502735545456439,-0.002073390477776771,0.009401697628714123,-0.012952063655314316,0.007473592551801689,0.018693905916010056,0.04053661699491973,0.03991688242309577,0.04380396631303185,0.03630844665744215,0.05419352324520732,-0.005805769235144198,0.01941375651181576,-0.005680791622234116,0.012781931183228012,-0.0006793255812493904,0.014159023004678861,-0.0002294432130285351,0.00499132129908042,0.004369221169038484,1
